Date,Price,Dividend,Earnings,PE
1881.01,158.6966993,6.793962088,12.45474257,18.4739523
1881.02,156.6017848,6.85291441,12.22610693,18.14725816
1881.03,158.3784664,6.979820232,12.11950604,18.27011914
1881.04,156.3087666,7.036407501,11.89404168,17.95010828
1881.05,164.9775691,7.233631877,11.90884237,18.86971869
1881.06,167.0080623,7.360537699,11.80224148,19.02871073
1881.07,159.5756701,7.413357903,11.57991635,18.11636719
1881.08,152.7801786,7.392589286,11.25398509,17.28624355
1881.09,148.2548428,7.234836328,10.73365062,16.72483665
1881.1,144.5317223,7.285338846,10.53554002,16.26198941
1881.11,146.8315963,7.472044076,10.53676819,16.47864232
1881.12,142.5618568,7.59064795,10.43714093,15.95875421
1882.01,140.4269871,7.59064795,10.41816431,15.67876416
1882.02,136.0713288,7.520349777,10.30052908,15.15386153
1882.03,135.8363178,7.520349777,10.28172821,15.0916703
1882.04,134.58986,7.451341732,10.16875292,14.91699717
1882.05,131.7519292,7.383645769,10.05560258,14.5671032
1882.06,129.8787498,7.317112664,9.946700028,14.32740489
1882.07,138.4433582,7.383645769,10.01868435,15.24055976
1882.08,141.3117383,7.317112664,9.907827867,15.52542933
1882.09,146.6468206,7.520349777,10.16422275,16.08110662
1882.1,143.9851033,7.59064795,10.2402585,15.75558103
1882.11,139.1181403,7.662272789,10.31533474,15.19267031
1882.12,141.1673907,7.73519949,10.39417431,15.38212833
1883.01,140.4422157,7.754537489,10.33374307,15.27025912
1883.02,136.005342,7.702978613,10.17645605,14.75759015
1883.03,138.9918658,7.795630736,10.21288058,15.05125412
1883.04,143.2571964,7.890128042,10.25008901,15.48206722
1883.05,142.1841339,7.988924821,10.28802009,15.33549764
1883.06,147.7183773,8.248878456,10.53318326,15.90338839
1883.07,148.4027335,8.437977414,10.68344286,15.94878313
1883.08,141.6689271,8.461286744,10.61869472,15.19681088
1883.09,144.699718,8.569467927,10.66277307,15.49469243
1883.1,140.7747708,8.590400978,10.59735728,15.04805627
1883.11,144.3553218,8.703621233,10.64157821,15.40821814
1883.12,139.7281183,8.634883713,10.46652571,14.89640394
1884.01,135.541508,8.590400978,10.27027836,14.43282172
1884.02,139.204792,8.548534876,10.074031,14.80596023
1884.03,138.6814657,8.504052141,9.877783641,14.73602345
1884.04,135.1883394,8.637626508,9.885313356,14.35345368
1884.05,126.9066123,8.77975423,9.893257409,13.46505031
1884.06,121.7211808,8.733358265,9.688569325,12.90687648
1884.07,123.0433802,8.781324646,9.58690014,13.04393159
1884.08,130.7680767,8.737183523,9.379988626,13.85981334
1884.09,128.0216696,8.785800855,9.273900902,13.56915474
1884.1,125.2142185,8.835498796,9.165455182,13.27325132
1884.11,125.4635652,8.990113393,9.157398146,13.3044376
1884.12,126.6142335,9.043873824,9.043873824,13.43229275
1885.01,123.6968549,8.874665862,8.947600329,13.12981743
1885.02,126.0404091,8.603627928,8.747838922,13.38481759
1885.03,129.2673216,8.632577982,8.853926135,13.73419409
1885.04,127.4894471,8.364124598,8.655862463,13.54854854
1885.05,128.9962943,8.384759131,8.758012297,13.71137187
1885.06,131.4930226,8.409437491,8.868134082,13.97878437
1885.07,134.7622249,8.134078686,8.662854232,14.32665878
1885.08,142.3161613,7.955805787,8.560120697,15.1304108
1885.09,142.195943,7.874291469,8.562336355,15.11628503
1885.1,150.4524817,7.696928788,8.461423105,15.99102396
1885.11,158.3305064,7.427030241,8.257963242,16.8240345
1885.12,153.468053,7.083140908,7.968533522,16.30447595
1886.01,157.1218765,7.20041215,8.30933001,16.69231747
1886.02,160.1434511,7.152066957,8.460408737,17.00664826
1886.03,158.7090203,7.186246583,8.715235218,16.8432661
1886.04,158.4778768,7.221267314,8.976285988,16.80171613
1886.05,159.2671461,7.351035406,9.35932432,16.86319552
1886.06,168.6727318,7.38947206,9.638441817,17.83149406
1886.07,169.1023682,7.243165228,9.676589551,17.84584504
1886.08,168.2681798,7.103611987,9.71380554,17.7239128
1886.09,172.6550598,7.050342731,9.870479823,18.14714393
1886.1,177.0419397,6.997073474,10.02715411,18.56238134
1886.11,181.4288196,6.946937704,10.18382839,18.96831263
1886.12,174.5732861,6.809596267,10.2143944,18.19405756
1887.01,168.6038598,6.723003371,10.04673538,17.5122221
1887.02,165.4258034,6.718556996,10.00318486,17.1253666
1887.03,169.3076363,6.793207629,10.07783549,17.47321371
1887.04,173.1894692,6.867858262,10.15248613,17.82298364
1887.05,176.1754946,6.942508896,10.22713676,18.07544543
1887.06,173.1362217,7.10070019,10.42443219,17.70769566
1887.07,170.9409294,7.262696015,10.62647101,17.43146054
1887.08,164.6758129,7.251778918,10.57551092,16.73984961
1887.09,164.5191771,7.415594879,10.77936988,16.67662967
1887.1,157.1218765,7.402857645,10.72658965,15.88066681
1887.11,158.2593426,7.390412695,10.67504056,15.9507122
1887.12,153.745855,7.293446633,10.50256315,15.45551345
1888.01,153.1520761,7.161517983,10.14380135,15.35866251
1888.02,154.0375929,7.197173137,10.01536092,15.41817832
1888.03,148.2028356,7.1475777,9.773218488,14.80897237
1888.04,150.5167443,7.180534096,9.641925561,15.02010868
1888.05,154.3775096,7.217223226,9.50451863,15.38791696
1888.06,151.3808849,7.251778918,9.366881102,15.07762882
1888.07,153.481702,7.115698365,9.008838425,15.27964252
1888.08,156.7663299,7.06792196,8.758012297,15.60291167
1888.09,160.6481628,7.017159529,8.510172195,15.98782882
1888.1,157.8950161,6.885403225,8.166271205,15.71594187
1888.11,152.8706414,6.759566339,7.827326926,15.22374902
1888.12,149.9532628,6.709970902,7.585184498,14.9467483
1889.01,158.3305064,6.925448866,7.955805787,15.80228607
1889.02,162.0727953,6.981362106,8.155625378,16.19272045
1889.03,160.6445665,7.041741594,8.357231782,16.06504536
1889.04,160.3350394,7.016979426,8.459375726,16.05010453
1889.05,168.785103,7.16384892,8.778728947,16.91542108
1889.06,171.6404901,7.138467701,8.883426473,17.21930294
1889.07,168.1505725,7.113086483,8.988123999,16.88921449
1889.08,170.3714291,7.084532612,9.095994178,17.13185398
1889.09,172.3417112,6.972005589,9.087108408,17.35078803
1889.1,169.2082255,6.946937704,9.190513435,17.0532144
1889.11,167.6414827,6.918736333,9.297051948,16.90602117
1889.12,164.6684188,6.809596267,9.285813091,16.61033808
1890.01,170.6886944,6.979835086,9.492575717,17.22007198
1890.02,168.785103,6.979835086,9.464021846,17.02681498
1890.03,167.5160421,6.979835086,9.438640627,16.90112229
1890.04,171.0059596,6.979835086,9.413259409,17.25785454
1890.05,176.101894,6.893668448,9.268850577,17.78643049
1890.06,174.8484997,6.893668448,9.243782691,17.68436084
1890.07,173.5951055,6.893668448,9.218714806,17.58929544
1890.08,163.4671831,6.647464008,8.862278152,16.59679113
1890.09,158.8565476,6.569255729,8.734124095,16.169702
1890.1,151.6900868,6.569255729,8.710235892,15.48284916
1890.11,144.0307294,6.727549993,8.8925979,14.74504349
1890.12,140.6669544,6.727549993,8.868134082,14.44299123
1891.01,149.8111179,6.809596267,9.106287371,15.42898009
1891.02,149.8408862,6.727549993,9.121946195,15.47652233
1891.03,145.3377358,6.647464008,9.140263011,15.05162336
1891.04,148.405459,6.569255729,9.158139692,15.40894513
1891.05,149.5679402,6.647464008,9.391053698,15.56649523
1891.06,150.120645,6.809596267,9.750103745,15.6582114
1891.07,149.4672659,6.893668448,10.00208622,15.61791924
1891.08,154.4808429,6.893668448,10.13055913,16.16399851
1891.09,169.1023682,6.979835086,10.39043632,17.71126141
1891.1,169.1023682,6.979835086,10.52368772,17.71656859
1891.11,168.6727318,7.068190666,10.78862921,17.67173917
1891.12,173.8132341,7.068190666,10.92356739,18.206303
1892.01,181.6240993,7.307815391,11.28970127,19.0163884
1892.02,181.9537256,7.360555601,11.37210785,19.03642504
1892.03,188.8362924,7.614366628,11.75996624,19.73805485
1892.04,191.0452385,7.775575504,12.00463796,19.94326524
1892.05,191.0452385,7.830453849,12.09038538,19.91146521
1892.06,190.0162695,7.88876209,12.17613279,19.7692844
1892.07,185.0156621,7.737929406,11.93918758,19.21188643
1892.08,185.2499887,7.690181916,11.86654732,19.2043038
1892.09,180.6352203,7.746218389,11.9489539,18.69427181
1892.1,184.2611098,7.802254863,12.03136048,19.04021492
1892.11,178.9537364,7.656135616,11.80709123,18.46331269
1892.12,174.8131424,7.614365548,11.73881355,18.01300925
1893.01,171.5525248,7.363609265,11.03318199,17.65664371
1893.02,166.4887576,7.303145685,10.62687769,17.12519385
1893.03,164.3588917,7.506032248,10.60130328,16.89958903
1893.04,166.3880884,7.623770606,10.4439077,17.10254158
1893.05,153.5563719,7.747616945,10.28573879,15.78098731
1893.06,150.0094848,7.972304504,10.25010579,15.41650386
1893.07,139.5966548,8.208817644,10.21259738,14.34985418
1893.08,141.8566691,8.577460849,10.31590042,14.58805654
1893.09,145.9419573,8.265591403,9.601444559,15.01206908
1893.1,148.3318415,8.184621388,9.173500331,15.27179415
1893.11,154.6562466,8.433334061,9.11016665,15.9424114
1893.12,151.2584383,8.574741403,8.917731059,15.61269434
1894.01,152.287383,8.696596616,8.872855162,15.73986935
1894.02,156.5770615,8.697534034,8.697534034,16.2027366
1894.03,165.8974631,8.828246371,8.644324572,17.18762209
1894.04,168.1045246,8.706857984,8.339014385,17.43484908
1894.05,161.8511835,8.58179116,8.030025762,16.80875192
1894.06,159.6441219,8.460402772,7.724715575,16.6063197
1894.07,156.3335295,8.339014385,7.419405388,16.28967971
1894.08,157.6495072,7.982570283,6.910124656,16.45777707
1894.09,157.9276564,7.755375985,6.52156617,16.52231544
1894.1,157.3636025,7.857302458,6.406946674,16.50290421
1894.11,157.3636025,7.734022216,6.102371959,16.54278445
1894.12,158.1727475,7.724715575,5.885497581,16.67246633
1895.01,156.3335295,7.662182163,6.16138028,16.52444394
1895.02,154.1264679,7.603327187,6.437262979,16.33123769
1895.03,154.1264679,7.540793775,6.713145678,16.36462543
1895.04,154.0499684,7.166672445,6.697824715,16.38754382
1895.05,160.2841286,7.012865234,6.86683631,17.08036955
1895.06,161.2051384,6.859793122,7.03128795,17.20741354
1895.07,164.1086956,6.894651343,7.388368182,17.54601465
1895.08,168.8556862,6.934011165,7.755375985,18.07407255
1895.09,169.9132375,6.87408326,8.019763803,18.20033595
1895.1,167.4456179,6.814155355,8.284151621,17.94470662
1895.11,161.8053444,6.75775262,8.548539439,17.34299899
1895.12,154.4321703,6.792155637,8.937046891,16.54841516
1896.01,154.8254799,6.860182856,8.945069295,16.57622483
1896.02,163.6904015,6.926494965,8.949634759,17.51540335
1896.03,161.1154963,6.897067477,8.828246371,17.23236271
1896.04,164.9779409,6.968638362,8.834904661,17.64369938
1896.05,166.6827401,7.038557525,8.837973469,17.82826689
1896.06,166.1316013,7.114431998,8.844969511,17.77757862
1896.07,155.3638123,7.083666887,8.718063427,16.6371001
1896.08,146.5188428,7.049056137,8.587311704,15.70337055
1896.09,154.2101206,7.018291025,8.460405619,16.54433994
1896.1,153.0338365,6.782011732,8.088398141,16.4388668
1896.11,158.8139583,6.555608142,7.734022216,17.08942524
1896.12,153.0125352,6.526601026,7.614367864,16.50140418
1897.01,157.5128757,6.718558678,8.148118663,17.02652128
1897.02,156.0198626,6.718558678,8.461651401,16.89402588
1897.03,156.3931159,6.718558678,8.771451607,16.95803072
1897.04,153.8027102,6.818839368,9.216797879,16.69685743
1897.05,156.9020679,6.922150052,9.679473156,17.04775513
1897.06,164.2087818,6.922150052,9.998661187,17.85049728
1897.07,171.5154957,6.922150052,10.31784922,18.65197576
1897.08,174.7257094,6.621184778,10.17823238,19.00639601
1897.09,178.0259741,6.434673762,10.18823346,19.37237029
1897.1,174.7678719,6.526601026,10.63473378,19.02803122
1897.11,168.6038598,6.526601026,10.9393085,18.3584481
1897.12,172.2297493,6.526601026,11.24025732,18.74875766
1898.01,176.9434056,6.588241147,11.35991167,19.24900002
1898.02,174.0936734,6.552642781,11.321451,18.91813189
1898.03,166.2290722,6.613414699,11.43942002,18.04217492
1898.04,163.3692172,6.674186618,11.55738904,17.70508943
1898.05,162.6401217,6.288528732,10.91058065,17.59563527
1898.06,180.8858291,6.792155637,11.7969019,19.54481748
1898.07,184.1951845,6.950830093,12.08508957,19.85894301
1898.08,191.0843745,7.008844324,12.20836981,20.54491518
1898.09,190.7217855,7.070484445,12.32802416,20.44273286
1898.1,186.7333071,7.132124566,12.44767851,19.94719983
1898.11,192.8973192,7.190138797,12.57095875,20.52741632
1898.12,201.9772597,7.149637513,12.51186565,21.40363199
1899.01,217.3489804,7.178236063,12.89794607,22.93280742
1899.02,219.391074,7.012865234,12.92355978,23.04811755
1899.03,222.5202652,7.040680268,13.29906273,23.27968225
1899.04,222.2572972,6.972979709,13.48978317,23.15242153
1899.05,212.9965764,7.003848778,13.8636419,22.09126936
1899.06,205.4186908,6.937534039,14.04427623,21.21209193
1899.07,209.7289455,6.872964488,14.22015685,21.56142563
1899.08,212.2793465,6.813375919,14.39478115,21.72623737
1899.09,202.0979523,6.583253547,14.1976191,20.59114051
1899.1,198.6629907,6.527050626,14.36076477,20.15371346
1899.11,199.9545086,6.475306995,14.52301167,20.19645752
1899.12,184.0902316,6.421752266,14.67829089,18.51264964
1900.01,186.5366134,6.651100561,14.67829089,18.67427536
1900.02,187.6397795,6.798542735,14.50355784,18.70379742
1900.03,189.1505668,7.025160826,14.50355784,18.77579342
1900.04,191.5678264,7.251778918,14.50355784,18.93640203
1900.05,186.9543702,7.6607958,14.85730095,18.40319702
1900.06,183.6222596,7.990388428,15.04073116,17.99271158
1900.07,181.3828824,8.125086455,14.85730095,17.68954547
1900.08,186.1290481,8.460411277,15.04073116,18.06961467
1900.09,179.5257198,8.589377109,14.85730095,17.34187415
1900.1,188.3224881,8.930434126,15.04073116,18.10239878
1900.11,203.0498706,9.16544555,15.04073116,19.4195846
1900.12,217.9612138,9.517956935,15.2287311,20.74405116
1901.01,221.537436,9.45372623,15.09400041,20.97858183
1901.02,230.0172926,9.622654462,15.33342862,21.67914985
1901.03,238.2661886,9.676589551,15.38736371,22.34758395
1901.04,261.5230546,9.853700351,15.63676544,24.40971699
1901.05,248.3505175,9.905105374,15.68817046,23.06401268
1901.06,273.0891848,9.959723211,15.7427883,25.23846621
1901.07,251.5913283,9.889157256,15.59993142,23.14484855
1901.08,251.9322469,9.817210567,15.45748475,23.07717771
1901.09,247.6216824,9.750103745,15.3215916,22.59046832
1901.1,244.8359385,9.802723353,15.37421121,22.25290162
1901.11,247.0845634,9.733541649,15.23790073,22.37507478
1901.12,240.2151766,9.669038557,15.10787274,21.68021514
1902.01,248.3077543,9.809991081,15.62014789,22.3402908
1902.02,250.4483384,9.837512876,15.95346742,22.45995745
1902.03,250.7541361,9.861976694,16.28372896,22.41065229
1902.04,256.2295218,9.768750517,16.41621452,22.8231087
1902.05,252.617743,9.680694125,16.54855239,22.42795449
1902.06,248.2050627,9.591753313,16.67489422,21.9637423
1902.07,253.8125492,9.615363783,16.99363556,22.38568659
1902.08,263.6660368,9.755344758,17.51901062,23.16867183
1902.09,261.190821,9.665536031,17.63406955,22.85656638
1902.1,236.4308898,9.057206665,16.78190318,20.6044254
1902.11,234.9910961,9.388236509,17.65855421,20.40854126
1902.12,227.0212745,9.306462185,17.76688235,19.63323213
1903.01,235.9615087,9.251587757,17.34010283,20.31813205
1903.02,234.5669371,9.296214047,17.10581481,20.10705152
1903.03,233.044967,9.662136627,17.44953033,19.88456038
1903.04,223.5270414,9.711168365,17.21014008,18.9800226
1903.05,224.2994621,9.984277372,17.36254915,18.95485872
1903.06,211.9039655,10.03444962,17.11759053,17.81855172
1903.07,202.1646468,10.08462187,16.87263191,16.91817841
1903.08,195.6717676,10.13184281,16.62472197,16.29911879
1903.09,188.7543988,10.06495635,16.19145152,15.65435912
1903.1,184.7519254,10.2321873,16.13480473,15.25294383
1903.11,187.5223908,10.40032623,16.07377436,15.40787753
1903.12,196.1818643,10.45108866,15.82593426,16.04289414
1904.01,194.880894,10.11455179,15.36583337,15.86183391
1904.02,185.3691899,9.79034506,14.9236457,15.02149838
1904.03,186.8974488,9.806347621,14.99794342,15.08193018
1904.04,193.7139426,9.822813925,15.0740955,15.56549061
1904.05,194.0916465,9.95242243,15.32726803,15.5258209
1904.06,194.3902491,9.853883594,15.22872919,15.47443364
1904.07,202.4525175,9.755344758,15.13019035,16.03640163
1904.08,206.8867407,9.541581065,14.85393675,16.30465198
1904.09,213.5521174,9.33561169,14.58689327,16.74260005
1904.1,226.0968456,9.239338194,14.49061977,17.63319737
1904.11,232.9948125,8.934794952,14.0680956,18.07620022
1904.12,235.2762795,8.840684441,13.97398508,18.15967912
1905.01,240.4095801,8.889165613,14.40176014,18.45985203
1905.02,250.9613648,8.934794952,14.82953519,19.16899638
1905.03,261.0218999,9.085292649,15.4305764,19.83150607
1905.04,257.849258,9.134324387,15.86320939,19.48292752
1905.05,247.9771855,9.286016253,16.48318939,18.62948751
1905.06,250.8945642,9.33561169,16.92079619,18.73586239
1905.07,258.7714865,9.385207127,17.35840299,19.20588331
1905.08,265.3482297,9.3246829,17.59374132,19.57330843
1905.09,269.2740497,9.481480622,18.23361658,19.74349242
1905.1,273.0666419,9.531076059,18.67122338,19.89739481
1905.11,268.5208716,9.468893894,18.89164027,19.44352569
1905.12,272.0649341,9.411051179,19.10728573,19.57796081
1906.01,281.4759853,9.576457533,19.32117325,20.13240226
1906.02,279.4797017,9.74471572,19.53506078,19.86675256
1906.03,272.6353008,9.910122075,19.74894831,19.25945302
1906.04,268.927917,10.07552843,19.96283583,18.876205
1906.05,258.8888572,10.12994308,19.9524909,18.05404446
1906.06,262.2730252,10.2935112,20.1640014,18.17266638
1906.07,264.314506,10.81764005,21.07806077,18.19520014
1906.08,277.4834181,10.74285751,20.81838594,18.96725148
1906.09,282.8600476,10.78703571,20.79853291,19.20099368
1906.1,268.4332039,10.71249878,20.55321037,18.09538091
1906.11,271.0070237,10.75840571,20.53703779,18.14185165
1906.12,265.6932486,10.80053856,20.52102326,17.66000367
1907.01,260.9090782,11.00676059,20.5152044,17.21891385
1907.02,247.4000045,10.86582957,19.85879302,16.21707129
1907.03,225.4612424,11.07055202,19.8459896,14.68754526
1907.04,226.5412963,11.15965647,19.62187843,14.66970991
1907.05,214.1534993,11.0170078,18.99092081,13.79010715
1907.06,205.143904,10.989852,18.57808314,13.14426995
1907.07,212.9937982,11.07620084,18.36090273,13.58500736
1907.08,197.0323465,11.1651663,18.14110569,12.5134716
1907.09,194.9390414,11.25151514,17.92392528,12.32856966
1907.1,171.9710559,11.22214737,17.52602614,10.83184015
1907.11,168.758415,11.79148797,18.0449998,10.59117756
1907.12,181.2544861,12.13880881,18.20821322,11.33330624
1908.01,191.0563043,12.18018804,18.22147206,11.90296863
1908.02,186.1292437,12.21966686,18.23784574,11.5548463
1908.03,193.7436219,12.12660224,18.04889636,11.98466266
1908.04,201.9339625,11.90127373,17.66364343,12.44888916
1908.05,212.8116207,11.80644286,17.47955999,13.07845136
1908.06,213.090535,11.71440114,17.2926874,13.05168413
1908.07,218.4985586,11.49600371,16.91984419,13.3454871
1908.08,227.8785472,11.40220382,16.73776206,13.8842329
1908.09,225.3956091,11.31116276,16.55292111,13.70144227
1908.1,225.7027277,11.09955252,16.19219206,13.69081036
1908.11,238.4218887,10.889643,15.84168993,14.43501409
1908.12,241.25508,10.68682525,15.49589661,14.58248291
1909.01,244.6321984,10.889643,16.06580111,14.76441846
1909.02,235.1101555,10.86582957,16.29740851,14.16715752
1909.03,238.3162031,10.95399588,16.69816445,14.33605838
1909.04,243.8700491,10.81453769,16.74644114,14.6451986
1909.05,249.4098296,10.79221973,16.9640123,14.95350979
1909.06,251.2484093,10.76778897,17.17718717,15.04044468
1909.07,254.8376723,10.85239303,17.56175106,15.23150324
1909.08,258.3802544,10.83014288,17.76681514,15.41758071
1909.09,256.074973,10.80591152,17.96796916,15.25444644
1909.1,252.0872946,10.67736313,17.98863393,14.9888453
1909.11,248.4426337,10.65765208,18.18170551,14.74563118
1909.12,248.9767336,10.6358993,18.37109879,14.75063849
1910.01,246.0021363,10.79920092,18.48676768,14.54788504
1910.02,237.2163457,10.86021336,18.42575525,14.0020379
1910.03,238.4882406,10.7152096,18.01831336,14.05000697
1910.04,230.5659315,10.67434868,17.79058113,13.55988362
1910.05,231.0890848,10.93805553,18.06894256,13.56879229
1910.06,222.0852619,11.1042631,18.18170551,13.0196573
1910.07,210.858974,11.16527553,18.12069307,12.34258126
1910.08,218.0813839,11.33530357,18.23505357,12.74505515
1910.09,221.7128989,11.50866619,18.3516569,12.9371611
1910.1,238.9423648,11.92148064,18.8436307,13.91886666
1910.11,243.608386,12.23275193,19.16682521,14.16452318
1910.12,236.8051442,12.29816771,19.10140943,13.74147842
1911.01,242.5617334,12.29816771,18.79526355,14.04921518
1911.02,254.6226965,12.69063281,19.0818515,14.72148847
1911.03,249.0030283,12.55701967,18.56835887,14.37062322
1911.04,256.0185131,12.96645487,18.85101832,14.75293542
1911.05,261.5361535,12.96645487,18.53099518,15.04766059
1911.06,266.7779118,12.96645487,18.20821322,15.32835568
1911.07,262.8195003,12.82711995,17.69323801,15.08311058
1911.08,242.4429122,12.4261907,16.8335226,13.89979067
1911.09,226.8619448,12.29816771,16.35394643,12.99795398
1911.1,228.1702605,12.29816771,16.04780055,13.06647285
1911.11,239.7990419,12.4261907,15.90816797,13.72799759
1911.12,243.3924451,12.55701967,15.76306724,13.92925842
1912.01,241.120977,12.44734167,15.84207121,13.79495263
1912.02,236.5434811,12.34265045,15.91696898,13.53163437
1912.03,238.4296129,12.11376259,15.83121354,13.63976917
1912.04,238.6337487,11.7774091,15.59455373,13.65439269
1912.05,238.3849127,11.79980434,15.82099452,13.64550069
1912.06,240.7456567,11.93676273,16.20886728,13.7854174
1912.07,240.9969569,11.95686675,16.44006353,13.80287665
1912.08,244.1081413,11.86201335,16.50529359,13.98476176
1912.09,242.9697679,11.76653795,16.57172098,13.926285
1912.1,242.4769286,11.78625152,16.79842705,13.9050927
1912.11,239.7663125,11.80842929,17.02266893,13.74954102
1912.12,233.4081921,11.94412924,17.4185218,13.38899945
1913.01,229.1702679,11.82814286,17.10645161,13.14808879
1913.02,221.0384196,11.82814286,16.96106402,12.68296052
1913.03,216.8492857,11.82814286,16.81814063,12.44345352
1913.04,216.6028661,11.82814286,16.67521723,12.43306708
1913.05,212.8608441,11.95008247,16.70024026,12.22140106
1913.06,200.09275,11.82814286,16.38690625,11.49196285
1913.07,200.7548472,11.70866667,16.07990222,11.5340228
1913.08,206.1213194,11.70866667,15.93598319,11.84684054
1913.09,205.9920363,11.59158,15.63655844,11.84331683
1913.1,199.4717725,11.59158,15.49649351,11.47149024
1913.11,192.4756993,11.47681188,15.20199374,11.07253785
1913.12,194.158965,11.59158,15.21394875,11.17404087
1914.01,202.1281763,11.47083438,14.9917768,11.63609211
1914.02,206.8531111,11.46473611,14.92123208,11.91023388
1914.03,202.9502222,11.34277083,14.69681597,11.68552602
1914.04,200.09275,11.33530357,14.62007741,11.52266254
1914.05,199.2912639,11.09884028,14.25042306,11.47900869
1914.06,198.3155417,10.976875,14.02600694,11.42871517
1914.07,185.46528,10.74636063,13.66357493,10.69434518
1914.08,181.8287059,10.41726961,13.18021362,10.49204627
1914.09,181.8287059,10.29889154,12.96239798,10.5004973
1914.1,183.6289901,10.28131064,12.87076632,10.61275947
1914.11,181.8287059,10.06213542,12.52913426,10.51691764
1914.12,175.7386819,10.0422104,12.43321287,10.17221799
1915.01,178.8469851,10.06133842,13.15051361,10.3598342
1915.02,178.2205425,10.18368601,14.0064925,10.32978621
1915.03,184.6554306,10.30606597,14.87976389,10.70701319
1915.04,196.5738775,10.22232461,15.45544,11.40112379
1915.05,190.0846968,10.1426325,16.01971658,11.02692988
1915.06,192.236599,10.16176052,16.73701733,11.15426219
1915.07,191.5192983,10.18088854,17.45431807,11.11362939
1915.08,199.6487067,10.20240756,18.17161881,11.58483164
1915.09,207.0608144,10.22153558,18.88891955,12.01157076
1915.1,216.3951005,10.14026494,19.41400245,12.54907613
1915.11,221.796818,10.06291694,19.92888956,12.85771445
1915.12,222.265733,10.08167354,20.63226214,12.8784446
1916.01,216.6455156,10.23551375,21.69241594,12.54356369
1916.02,213.626875,10.48861516,22.94863484,12.35465233
1916.03,210.9023583,10.63711458,23.96513167,12.1770528
1916.04,206.6344941,10.78281213,24.99206616,11.90648178
1916.05,209.2171857,10.92804329,25.97723633,12.02625667
1916.06,209.2924167,11.06834896,26.94416262,11.99596122
1916.07,206.3855775,11.30984021,28.15161887,11.79116528
1916.08,206.0429931,11.44757146,29.0897258,11.73208264
1916.09,210.5977748,11.47627337,29.76216486,11.94455242
1916.1,213.2816527,11.50395928,30.38942987,12.04574176
1916.11,214.4022315,11.53278213,30.99487696,12.0532304
1916.12,204.0184698,11.65819828,31.85186315,11.41355919
1917.01,197.5274583,11.78147056,31.14617917,10.99236143
1917.02,181.7221656,11.70628834,29.944915,10.06318774
1917.03,187.3569615,11.92363047,29.54242958,10.32715708
1917.04,175.7519653,11.56283104,27.73316181,9.644531197
1917.05,167.1572246,11.5878067,26.90363457,9.138988813
1917.06,167.9293,11.61015625,26.09963125,9.14822026
1917.07,165.8365693,11.99532318,26.11124141,9.003472377
1917.08,158.4554125,12.01326088,25.31942875,8.572680467
1917.09,147.4367632,11.93838322,24.38516908,7.950823264
1917.1,137.3816889,11.95471129,23.64825426,7.387133711
1917.11,125.9332148,12.14969311,23.2726012,6.753013605
1917.12,119.8642701,12.16269799,22.56268613,6.412593898
1918.01,124.3679938,11.729575,21.665215,6.640646029
1918.02,127.2538998,11.47511613,21.10051206,6.784343552
1918.03,125.57545,11.3845875,20.837245,6.68635576
1918.04,122.6163319,11.05417694,20.11860202,6.520727731
1918.05,123.9099931,10.65892414,19.30264543,6.582363232
1918.06,122.3884226,10.349625,18.64575298,6.496291319
1918.07,120.1059131,9.915534768,17.76799859,6.371324094
1918.08,118.863875,9.5655625,17.04551875,6.303073761
1918.09,115.9773264,9.228964968,16.3506496,6.149170562
1918.1,118.6325766,8.904989844,15.66674484,6.290515321
1918.11,119.4122377,8.592940184,15.02282991,6.333327495
1918.12,115.6230833,8.342425,14.489475,6.134580411
1919.01,114.8912917,8.29412675,14.41629583,6.09846764
1919.02,117.4661142,8.397038341,14.60872994,6.239692771
1919.03,119.5676189,8.246042683,14.35694931,6.356074005
1919.04,121.3240472,8.050190352,14.02673728,6.456139556
1919.05,128.176125,7.906337788,13.78929327,6.829002261
1919.06,131.6055865,7.859182692,13.71784615,7.021615215
1919.07,131.9874591,7.587544045,13.25426114,7.052837165
1919.08,121.0184965,7.412553453,12.96139477,6.479131102
1919.09,122.2379867,7.326139045,12.82074333,6.558481672
1919.1,126.3492894,7.160682535,12.54153453,6.7947042
1919.11,119.9624101,6.961474791,12.20509831,6.467022574
1919.12,113.9736481,6.771976852,11.88290278,6.160717034
1920.01,110.485375,6.61035375,11.50149,5.989667771
1920.02,100.31175,6.522740583,11.24853858,5.45534765
1920.03,106.2806669,6.43568052,11.00194908,5.798822728
1920.04,102.3066379,6.225239957,10.54829022,5.599858726
1920.05,94.48638228,6.115824521,10.26689499,5.188950462
1920.06,91.51247368,6.008394737,9.994733553,5.04363968
1920.07,91.83633594,6.017543984,9.917395469,5.08059292
1920.08,90.41051724,6.14672556,10.03199858,5.020701078
1920.09,95.02680688,6.218399688,10.05207328,5.29716277
1920.1,95.6256809,6.229018021,9.971525634,5.351177393
1920.11,91.23002778,6.240963264,9.888944722,5.126407931
1920.12,84.77089755,6.348481314,9.958402062,4.784241045
1921.01,90.36856776,6.428751276,9.627874836,5.122184147
1921.02,92.65914266,6.58457392,9.384034986,5.274857191
1921.03,90.79015301,6.565130977,8.874473531,5.192348159
1921.04,92.19362086,6.581637217,8.405496547,5.297085923
